n,hit,dist,nabla,sigma,hv
1079,51,2967.81149249,146760851.487,1214379.80539,92558118.571
1034,56,2359.34043442,125754344.977,1162750.21652,92611031.4025
932,54,2968.540482,154823615.858,1212287.37744,92289490.5203
1039,48,3699.42907656,133752119.363,1252176.51299,92537534.3825
1046,58,2160.11819874,154853386.422,1171619.628,92495815.9517
985,46,4380.01987874,143496771.37,1210414.23119,92638117.9411
1098,54,5158.12219939,143496771.37,1132140.74441,92502208.2815
1037,52,2194.70646523,125768705.628,1190575.07849,92621392.6206
1062,58,2931.44900533,143496771.37,1135649.2933,92552222.686
1080,55,2651.57320912,154853386.422,1176145.48278,92591949.7189
1017,53,2888.75404669,125768705.628,1209377.0188,92632810.5373
991,56,2557.38558297,154823615.858,1175915.0992,92241900.1686
1070,46,4338.37125082,133733095.706,1224389.99969,92554534.1869
1046,49,4145.36759045,142327696.499,1247310.91509,92365603.9501
1120,60,2063.25142659,125768705.628,1130786.14726,92303954.697
1122,56,2886.0357461,125768705.628,1153770.53055,92666132.7915
972,54,3955.87261899,154853386.422,1180662.38626,92627129.4468
1075,55,2390.63524375,133734864.411,1175242.41874,92677782.7799
1081,57,2569.64881697,143479929.175,1152350.25774,92555472.3836
941,51,2336.91189408,125738112.516,1218714.75716,92613303.8053
1081,61,4071.3904067,125768705.628,1099389.79713,92533532.2151
1052,58,3496.07872904,124600928.647,1158957.98674,92528473.1643
643,31,5632.12876923,140967259.345,1387849.48246,92396741.802
1044,50,3933.52256621,154833482.229,1175542.8336,92503557.8285
1150,60,3224.96948381,138686358.665,1115515.13575,92559410.9503
