n,hit,dist,nabla,sigma,hv
1305,60,3408.9188037,154833482.229,1136999.07269,92525160.887
1719,86,816.581823072,125768705.628,1005946.89759,92652492.646
2256,94,243.238199151,154853386.422,970115.554944,92723708.0465
1946,95,313.795749505,154853386.422,966069.005107,92698580.508
1869,86,928.011266281,154853386.422,1001438.10171,92646590.2957
2028,94,61.5150864539,154843519.455,979572.782906,92721366.7995
2142,95,463.231737644,154853386.422,956998.662634,92697507.9825
1345,63,423.077881876,125754344.977,1174074.97646,92599865.6253
2034,95,233.776144452,154853386.422,974397.024322,92697700.5606
2000,90,821.676091706,154853386.422,983853.559558,92654001.5234
1971,91,541.714290614,154853386.422,974468.268099,92692312.0824
2365,93,69.9605264405,154853386.422,988116.059966,92722640.8308
1923,86,817.645603747,146760851.487,1002516.66964,92651584.8885
1976,82,1582.88891767,154853386.422,1004795.52699,92628285.9804
