n,hit,dist,nabla,sigma,hv
1481,72,2008.38308902,143496771.37,1043910.70085,92670683.0284
1543,82,709.983138035,154853386.422,1027698.44963,92669187.5012
1601,78,1655.59039218,154853386.422,1035602.50267,92615596.5677
1333,68,1301.25485639,154833482.229,1113803.84921,92535916.1823
1449,71,1482.88331135,154853386.422,1099012.6024,92543948.5436
1412,65,2113.97022484,122226604.093,1112426.21596,92498797.1139
1468,79,250.533858728,154853386.422,1061688.95889,92697617.818
687,26,7908.04128707,125768705.628,1487405.74956,92435047.0648
1468,77,716.160307475,133752119.363,1078016.37013,92674503.1233
1426,65,2773.26206712,154853386.422,1090832.58699,92568931.4763
1616,75,758.608701274,154853386.422,1067331.19799,92645902.9951
1508,85,1198.85461115,154843519.455,990447.90912,92681072.4951
1513,78,1500.66905499,143496771.37,1026141.96178,92645750.4563
1477,69,1951.73051069,118324580.443,1073451.87276,92260526.3134
1458,83,745.820756644,154853386.422,1028706.58148,92685776.901
1482,80,1375.35394398,154853386.422,1020543.8212,92654413.5434
1385,78,2275.73164768,125768705.628,1028296.3662,92636620.3025
1503,85,1349.59596117,154853386.422,995154.075466,92657848.5636
1525,75,1815.20051195,125768705.628,1030841.39119,92605286.6039
1352,73,1304.65051617,154853386.422,1079736.44327,92612196.9511
1465,79,303.634085761,154853386.422,1048224.39342,92714314.8528
1500,82,3412.65286381,125768705.628,986003.560316,92624485.4423
1403,78,884.796025285,143496771.37,1053238.13531,92639197.4598
1124,59,2334.024244,125768705.628,1163585.40481,92564130.7958
1458,77,255.9558445,125768705.628,1066575.61054,92714972.95
1454,69,1530.50682003,143496771.37,1092505.53868,92646745.9101
1507,84,761.578005731,125768705.628,1008640.31923,92672628.7353
1506,72,2316.56205909,154853386.422,1061674.98436,92618459.4633
1507,77,1780.89607195,125754344.977,1049599.10916,92591407.1844
1520,81,441.774515202,125768705.628,1044177.32559,92675721.8409
1552,82,846.369961238,154853386.422,1030481.32991,92673583.8338
1477,75,2720.11374707,154853386.422,1027154.26913,92633829.938
697,31,7257.87947634,153679636.402,1442638.65299,92012698.2349
1371,71,1053.31553612,154853386.422,1082373.86138,92658822.6696
1564,85,724.935485704,154853386.422,1012800.48054,92666329.2846
1477,77,1904.96815107,154853386.422,1058933.64039,92256199.9976
1469,72,1523.06446068,118324580.443,1062766.09614,92663856.775
1558,79,1284.45460366,125768705.628,1011244.49636,92630882.8605
1384,72,1164.07474964,125768705.628,1070844.14953,92641464.3718
863,46,3078.32294604,125754344.977,1244003.65647,92586160.9837
1560,81,737.058257494,154853386.422,1031309.18376,92658287.805
