n,hit,dist,nabla,sigma,hv
1032,51,1959.42764249,143496771.37,1216521.50696,92586893.869
928,49,3182.66890669,125768705.628,1221381.36912,92441208.8954
1012,44,2610.28998567,125754344.977,1283943.07568,92520084.4279
1068,53,4062.2411973,125752472.28,1149362.38496,92554327.7424
578,25,15710.1858449,125752472.28,1443675.24669,91911943.475
962,46,2094.03296863,143496771.37,1298569.49393,92536059.6631
966,46,4335.89076864,154853386.422,1219326.72092,92539037.7159
957,38,2958.94445605,106848734.472,1332686.37032,92411263.4423
985,50,4958.79498304,118378771.22,1175334.6631,92576706.8166
942,46,6428.5809076,123907690.884,1203904.59133,92580527.1996
1041,58,2992.03726019,125768705.628,1134905.70237,92567800.8214
895,47,5808.31232312,131450380.619,1185922.50307,92543503.6185
934,47,3751.86382462,133733095.706,1232695.48427,92185770.2108
991,53,2616.81794313,132490898.989,1173641.48907,92446907.8975
875,36,9334.35246079,125768705.628,1354642.35055,92609611.7217
978,53,1335.0629212,154843519.455,1217086.56984,92616080.1071
1042,44,5342.37075707,133733095.706,1252287.24539,92518076.8737
885,42,5609.46642827,143496771.37,1313921.01711,92338306.5477
976,36,8562.70000102,153418425.855,1302287.11836,92583402.0858
880,43,3834.06399747,124552365.282,1302312.12852,92470719.8911
958,46,7433.90228387,154853386.422,1187564.6724,92538002.6243
869,47,2943.23241376,154833482.229,1274382.62672,92478185.665
938,44,15177.5936477,152389822.336,1277085.0166,92256913.6367
1026,53,2455.58785982,124600928.647,1202799.7782,92479459.5303
964,45,4617.98046656,137446150.32,1205481.3174,92313450.9407
818,30,8220.66511351,122226604.093,1475903.71548,92149274.7546
1010,50,3242.30769417,92715343.2786,1211839.26526,92233069.4635
1006,57,2449.96563988,125768705.628,1179030.55492,92562123.6381
1050,49,3437.48053025,133733095.706,1208826.33167,92603327.621
954,54,1512.49842946,142346075.021,1210682.53752,92499521.2324
989,47,4483.76608835,143496771.37,1212560.6448,92005530.5147
779,34,9536.918755,133733095.706,1385405.60429,92375409.3079
996,52,2604.52262665,143496771.37,1215775.53115,92532741.5367
971,45,3027.29079158,154853386.422,1245922.5634,92627136.2236
926,54,1825.96345803,154853386.422,1220739.12662,92655307.1816
949,43,8117.32526036,141528135.517,1237926.36068,92537491.4965
954,50,3989.3109019,136538637.75,1210587.15547,92495316.6792
907,44,2788.58218485,116314425.45,1271391.46548,92219040.5478
1002,48,3351.98341939,154843519.455,1223472.60838,92627357.8572
1008,54,3707.56779404,154853386.422,1149636.47151,92503443.8484
1031,55,3597.67158522,154853386.422,1165863.93889,92557758.1839
990,48,5450.11185735,153418425.855,1240341.58072,92489841.2176
938,50,3417.23845654,125738112.516,1176002.78906,92529925.3306
988,48,4973.36423703,146448764.304,1187315.91728,92298249.6803
908,37,5193.59617687,134071731.613,1319676.73705,92198303.4446
952,56,3717.14409722,154853386.422,1128422.7553,92586917.7343
1020,53,4938.99660042,143496771.37,1237725.82042,92578331.1058
962,56,3471.01486338,123236332.548,1139683.67067,92424326.3962
1025,54,2470.02814974,133734864.411,1205526.73575,92341076.8811
935,53,3845.48333544,154853386.422,1153608.39783,92551223.4428
953,54,1653.78967515,125768705.628,1197418.70793,92662980.1632
663,21,7676.30387527,132343949.165,1577460.57783,92444194.9944
900,39,3499.54475279,154853386.422,1360911.77412,92449691.2385
986,37,4114.76680403,125463816.421,1322014.97731,92525674.6108
892,42,3431.75098519,154853386.422,1323382.25693,92472580.2874
955,47,4047.92762338,125752472.28,1251165.33425,92443591.069
