n,hit,dist,nabla,sigma,hv
1960,93,95.2346507572,154853386.422,980702.415321,92725172.3258
1855,86,627.805369576,154853386.422,998669.251716,92686540.0134
2058,87,656.788419112,154853386.422,995721.760371,92687802.6559
1878,94,56.1500000017,125768705.628,976382.040921,92724249.5683
2063,92,472.082098825,154853386.422,973294.279735,92693207.5384
2096,91,185.276690352,125768705.628,977432.066635,92722953.3675
1965,89,633.098001917,154853386.422,988362.651336,92676876.4998
2094,90,350.862534837,125768705.628,986510.019832,92697064.769
1792,80,1116.1291154,125768705.628,1022052.35497,92640831.9811
1860,88,854.736269573,154853386.422,989449.454904,92652735.2032
2034,90,744.438179889,154853386.422,982889.603369,92700385.3138
1797,86,892.447898485,125754344.977,986115.547496,92691705.7444
1832,84,748.840754456,125754344.977,1013322.86683,92668311.7701
1355,66,1825.84239249,125768705.628,1100896.34744,92613126.4934
1962,94,212.751073209,154853386.422,970499.158621,92722906.0179
1863,84,627.690372159,154853386.422,1010481.64486,92665933.8004
1938,85,1317.56332358,133752119.363,986143.979918,92649196.3607
1608,61,1584.55883073,154853386.422,1144589.97728,92525156.0368
2260,93,115.352941303,125768705.628,977456.472957,92725612.0998
1915,90,557.911704803,154853386.422,983941.897722,92669631.3603
1914,85,817.872147956,154853386.422,1009971.40863,92682095.1135
998,39,3857.60821136,125768705.628,1297664.37097,92479534.3582
1949,91,523.179447392,154853386.422,979567.681888,92721413.3362
2246,82,803.807282407,146760851.487,1010344.35711,92664977.0723
