n,hit,dist,nabla,sigma,hv
1840,90,678.028765849,154853386.422,992553.554818,92655594.8833
2568,92,466.897384635,154853386.422,978668.84334,92678591.6993
2573,98,94.9433963483,125768705.628,958965.803823,92726407.9238
2410,92,529.330439442,125768705.628,976395.855995,92678230.823
1502,55,3713.7589304,154853386.422,1158102.13216,92597831.6505
2325,98,235.985508937,154853386.422,953030.237742,92724560.246
2622,98,158.99382754,154853386.422,950113.077128,92726167.8627
2409,93,629.88034661,154853386.422,968108.635439,92683223.728
2135,96,227.563025542,154853386.422,960113.363768,92724239.6776
2477,95,231.671646503,154853386.422,967072.241121,92699548.4706
2185,90,621.200440425,154853386.422,977616.00427,92664715.4161
2157,92,610.24569577,154853386.422,979737.072678,92666239.6581
2088,94,127.767241383,154853386.422,979573.883673,92717782.7324
2813,96,154.459745888,154853386.422,963994.76328,92724773.2385
2854,97,95.7463003344,154853386.422,970273.897546,92723522.6539
1652,68,816.616046287,154853386.422,1120155.44901,92700724.8898
2468,97,296.618750279,154853386.422,955986.098827,92724076.8087
2341,98,151.116910353,154853386.422,956964.131692,92726019.5868
2461,97,95.9491526656,125768705.628,963988.601426,92724817.7804
2475,96,302.046610295,154853386.422,963983.214094,92709602.3605
2458,98,152.436325827,154853386.422,956965.507807,92725998.2984
2483,98,94.7447699962,154853386.422,957961.696854,92726312.6779
2337,92,100.864142669,154853386.422,988316.734764,92722254.2769
1393,66,932.730441031,154833482.229,1134978.11595,92674195.1079
1889,87,743.972916733,154853386.422,1002388.5966,92652760.7781
1020,44,2700.27598988,153418425.855,1263415.52198,92516159.4165
2249,96,153.358050972,154853386.422,964009.873297,92724336.0506
2328,92,364.832234182,154853386.422,984008.84752,92681102.5713
2413,98,0.0,125768705.628,960963.524232,92727824.894
2538,96,239.960001719,154853386.422,960957.175085,92723896.6446
2349,96,223.519068282,154853386.422,964141.037233,92723506.8544
2389,98,94.7447699962,154853386.422,957966.88556,92726095.7084
2428,97,161.317328152,154853386.422,957134.076103,92725564.2892
2359,95,194.35974762,154853386.422,969267.792535,92701675.3307
2159,96,181.205451892,154853386.422,966232.580651,92718043.8167
2376,97,1.344680877,125754344.977,966018.946634,92726411.1208
