n,hit,dist,nabla,sigma,hv
899,44,6484.43855009,125752472.28,1240065.169,92439527.7432
546,24,6856.31869877,136254145.361,1593328.49881,92125672.2717
909,40,4966.74019663,152389822.336,1355796.01371,92480253.9806
980,53,2338.97974006,132509854.616,1240780.7704,92561565.1661
891,53,2629.39414452,125768705.628,1234138.39292,92482638.9213
886,49,2822.83502683,154833482.229,1241935.58846,92488414.5493
913,49,3140.50680628,138214907.209,1232695.82758,92565628.1146
945,43,3922.85767468,154833482.229,1272991.52984,92477006.0718
1039,59,2064.27083972,154843519.455,1152441.40352,92635992.9106
956,55,2847.46709869,125768705.628,1168824.19392,92391759.3299
984,55,4012.69606434,122213154.067,1176279.55761,92493540.5922
954,47,3023.32424566,154823615.858,1233083.00918,92383174.8563
974,55,3229.09944072,124872219.618,1144036.10589,92552831.9388
982,52,2568.4771313,125768705.628,1221020.00397,92598093.6914
911,52,3884.30393125,154833482.229,1240174.95341,92441591.6851
1021,53,3698.20061485,125768705.628,1183436.97044,92480015.4215
1012,44,3766.88739614,146760851.487,1290955.83203,91947877.6261
1065,56,2584.25237637,124600928.647,1180781.67909,92426154.6027
941,50,1974.63636769,143496771.37,1266507.8904,92213609.9821
958,59,1632.2530577,122228996.303,1165967.36171,92580634.3879
976,53,3336.71388812,137005012.266,1199210.27258,92488208.226
830,49,2570.43903734,153358879.228,1247506.9374,92290937.9622
