n,hit,dist,nabla,sigma,hv
1587,74,1228.81204353,125768705.628,1077808.72456,92639970.8378
1414,72,1216.94590551,125754344.977,1074729.19455,92549285.4925
1413,71,1586.24347125,154853386.422,1090805.22719,92475140.8107
1456,71,1239.33333934,125768705.628,1100578.82227,92630785.1014
1403,72,1786.59509739,143479929.175,1048297.28075,92610804.5097
1352,70,791.17819359,154853386.422,1079229.76993,92713053.3892
1500,71,1462.32031426,154853386.422,1078631.51074,92638253.2838
569,17,14178.5260011,122351009.121,1799561.85182,91556301.3185
1423,70,1250.41305225,125752472.28,1091551.9012,92673235.844
1412,78,1059.3423336,154853386.422,1044994.7648,92657397.3205
1609,82,1047.93722867,143496771.37,1022538.42953,92648060.8532
1425,73,1112.46650042,154853386.422,1072198.16092,92641943.0104
724,27,10173.9103925,154626687.303,1496826.82632,91864500.0534
1484,81,548.776722214,133733095.706,1020525.44548,92697925.0364
1435,71,1170.84920672,143479929.175,1076678.24575,92710842.9609
1506,81,270.136476473,121385627.27,1042696.1872,92620674.1701
958,55,2160.76177348,138686358.665,1196139.08137,92223934.5152
1514,71,1486.93050775,125752472.28,1082702.06675,92668882.9734
1499,75,1621.06284184,154843519.455,1054940.43586,92627543.9185
1449,72,2201.36092693,125754344.977,1049711.42006,92662050.5629
1430,68,2141.42898073,154853386.422,1081676.43819,92609862.5553
1514,76,722.002487995,154853386.422,1044164.85098,92627276.8478
1499,77,1483.78418292,154853386.422,1025498.38372,92660458.6683
1280,67,1746.66219682,154853386.422,1097684.37412,92610126.418
1431,78,655.997456153,146760851.487,1056740.06969,92712544.3021
500,20,20425.825847,154853386.422,1584537.15857,92147133.1575
1351,56,1844.19691648,146448764.304,1170030.496,92540153.2609
1593,78,1233.88753576,154853386.422,1042946.40149,92632594.1239
1518,72,361.472677631,125754344.977,1094204.1106,92718253.4218
1458,77,1169.44864825,125768705.628,1047838.25978,92669405.3173
1404,70,1255.52645773,125768705.628,1090731.80333,92662607.7774
1613,76,285.847716181,154843519.455,1060052.98621,92697903.6761
1388,66,1721.77361145,154853386.422,1103648.11015,92304093.5453
1501,74,1856.67839861,133752119.363,1062093.48174,92540460.2544
1479,75,2798.9580514,154853386.422,1040636.51891,92680710.092
1396,76,2150.75772289,154853386.422,1030341.31403,92615013.8415
1416,74,2035.889469,154853386.422,1015895.42838,92572316.0969
1403,80,710.037738305,154853386.422,1024967.17973,92677629.4582
1503,70,2073.73849081,154853386.422,1068259.06718,92508894.5833
1530,78,1502.34213048,154853386.422,1024003.61262,92676960.5332
1573,78,983.707737015,154853386.422,1038839.0645,92652038.3761
1488,74,1138.07294029,125754344.977,1068731.08783,92677950.1467
1563,69,1085.64439466,143479929.175,1092797.98581,92618960.4844
