n,hit,dist,nabla,sigma,hv
2061,91,349.964835556,154853386.422,981691.748332,92706526.59
2121,95,316.159329676,154853386.422,958987.912467,92723444.9249
2017,93,1224.2714253,154853386.422,964209.320209,92653402.3115
1831,87,611.501138603,154853386.422,1004794.71053,92651566.6738
1929,86,841.627544366,154853386.422,1002555.73176,92656379.6312
1885,92,258.406523765,154853386.422,976487.228166,92721513.3803
1824,85,903.824725096,125768705.628,1000321.15989,92651241.5702
2224,91,687.6847889,154853386.422,976565.818244,92666373.9235
1367,58,4030.57508108,124552365.282,1130045.10881,92555606.4623
2028,95,278.360938959,154853386.422,965084.800642,92699089.5458
2165,95,14.2229438071,125768705.628,974278.686324,92725732.0782
1284,51,2880.52909116,153418425.855,1181847.92675,92494226.9155
2223,93,121.000000127,154853386.422,977443.949529,92722758.9584
1979,96,476.132636238,154853386.422,961124.044859,92681361.5614
1904,94,176.552462798,154853386.422,969278.979645,92718402.0398
2232,95,167.283901052,125768705.628,971352.633523,92721404.8669
1244,59,2319.88116904,143496771.37,1127402.16434,92490683.1223
2307,85,847.38991319,154853386.422,1010476.193,92647802.8561
2019,97,0.0,154853386.422,965006.761318,92724797.1306
1895,92,170.457330627,125768705.628,979744.39723,92722250.0167
1866,86,669.845981824,125768705.628,1011611.74172,92652967.6036
1817,83,788.444712689,125768705.628,1023357.91296,92647804.006
2185,96,235.885350484,154853386.422,972329.512037,92721507.5997
2024,96,236.054622126,154843519.455,959961.217463,92723876.5901
2034,94,98.8820961969,154853386.422,978659.787031,92724141.7368
557,24,7104.17004371,128760493.47,1494222.89675,92436556.9742
2163,86,765.719822668,125768705.628,1007075.41852,92652612.0184
1937,90,434.639013459,154853386.422,999262.213022,92696790.1842
2047,95,334.350211428,154853386.422,962159.016506,92721275.518
2319,94,165.319743262,154843519.455,970125.679429,92724185.8025
2075,96,98.3468086361,154853386.422,966012.647494,92725400.2293
1831,90,515.721133324,154853386.422,984856.324604,92705667.8946
1799,86,1427.07589837,154853386.422,996974.557832,92589425.0942
2077,94,190.909288867,154843519.455,973260.674098,92719846.7617
2234,92,211.580574051,154853386.422,983953.219613,92717835.9411
1869,92,1002.73997995,154853386.422,970274.629804,92686374.1599
1846,89,865.540004683,154853386.422,994768.55284,92665096.3141
1624,74,617.148825784,154853386.422,1069849.30229,92706906.7941
2153,96,154.668803545,154853386.422,968054.13171,92725470.5841
2138,94,182.899594841,125768705.628,975433.876302,92721422.2757
2023,95,180.422505698,154853386.422,965008.586989,92725035.7666
1969,88,740.933061959,143496771.37,996943.998384,92678400.8204
1954,92,264.882609796,154853386.422,976394.28839,92715224.6169
2159,95,373.714608085,154853386.422,957265.950297,92697775.6934
1917,95,100.367741937,154853386.422,978691.183835,92718567.9429
2232,91,312.866962566,154853386.422,993484.737958,92719898.754
2076,85,803.981824833,125768705.628,1005933.00004,92663722.7209
2073,94,308.584415713,154853386.422,974303.939531,92710966.9366
1854,86,757.595896892,154853386.422,1008208.21077,92652772.7763
2218,94,106.58225121,154853386.422,974337.160922,92724588.4189
2084,91,698.800440391,154853386.422,980780.88049,92694660.4565
1695,90,1225.04053901,154853386.422,967251.409596,92638863.2715
2104,95,241.168086817,154853386.422,966015.397372,92723772.4728
2242,95,259.253191739,154853386.422,966017.077036,92721761.0823
2198,84,2319.60309697,133752119.363,998665.944983,92641312.8655
869,47,3745.71886378,133733095.706,1257156.26665,92552555.9744
2041,86,1405.50553061,154853386.422,991493.139359,92627445.8721
2025,96,924.336783104,154853386.422,949150.464856,92669621.2819
2241,92,54.9956351013,154853386.422,980608.343163,92718213.9521
1995,93,217.181619259,125754344.977,979553.168152,92711790.1086
2067,94,425.421281558,154853386.422,973512.788714,92694830.4092
1948,92,3.70888930388,125768705.628,987262.136726,92723295.1966
1929,89,566.829596505,154853386.422,1001084.25526,92700920.187
1965,85,1013.47896198,154853386.422,993663.303142,92652269.6808
2162,91,1004.24733916,154853386.422,971486.428573,92647310.4908
931,51,3141.06441339,146760851.487,1237825.95521,92198094.4604
