n,hit,dist,nabla,sigma,hv
851,45,3836.16375595,118378771.22,1267468.96816,92537612.2058
727,37,7541.33937078,152176319.31,1281448.92806,92380018.6447
786,44,2835.93041595,124600928.647,1284653.05763,92556579.1024
837,48,5419.22476618,142327696.499,1222407.76888,92506014.9425
743,36,3383.29797586,138668477.231,1379840.94271,92479335.0894
603,27,10170.9563816,112120053.167,1483335.53323,92301620.8996
711,28,11445.9126672,137398788.192,1407806.64713,92360823.0923
774,37,6990.81500376,133638690.542,1339703.52826,92194015.6744
779,38,6050.47930396,145398844.894,1301961.66575,92342663.0067
691,28,6548.01532315,123126358.732,1611885.96261,91688394.4617
766,31,5423.7511252,143479929.175,1410218.48395,92349997.8861
793,41,4464.9426574,142346075.021,1265042.74935,92247943.2382
767,42,3592.50827084,124586631.69,1374256.01735,92546014.327
742,39,2950.74908057,154833482.229,1317211.98511,92333598.2041
739,36,5257.67827647,126042539.175,1416999.0348,91744637.2281
725,38,5088.70947156,123804202.127,1320929.44161,92099630.3225
773,32,13314.4126505,153679636.402,1305755.21392,92044573.6641
739,38,3818.37407018,138668477.231,1325769.07953,92532978.7668
763,33,7098.4303396,142346075.021,1339027.54664,92506967.0056
652,25,13654.0054501,124586631.69,1613314.23539,91561897.669
735,41,3599.37741057,125768705.628,1313144.8739,92411969.9339
784,39,7357.9205181,123236332.548,1338030.87944,92406602.5126
804,36,4480.17064784,153358879.228,1374549.22481,92140395.7026
735,38,6698.46025549,116632659.729,1371326.44449,92353075.1491
649,27,8845.63641812,146741948.938,1455967.70625,92061394.5999
769,37,4773.96035278,153679636.402,1352200.62506,92466139.6958
684,33,5446.36728113,143496771.37,1418562.29885,92422833.2635
718,40,4633.2150983,154853386.422,1333591.10246,92221696.2009
