n,hit,dist,nabla,sigma,hv
1763,84,968.807063712,125768705.628,1022561.56468,92647956.9233
1581,78,832.776942534,133752119.363,1055846.41935,92676992.2321
1559,81,1057.92217717,154853386.422,1024555.19731,92647046.8256
1667,87,921.111880366,125768705.628,990469.283121,92682512.0575
1730,82,492.640686792,125768705.628,1018033.31353,92614564.0099
557,18,12980.5662745,154853386.422,1742143.63571,91892733.7565
1818,88,157.825022325,125768705.628,998231.056278,92719856.9828
1708,86,257.318204773,143496771.37,998538.937439,92711786.6507
1663,91,52.3115124292,154843519.455,994779.178922,92722569.8196
641,30,5109.8421207,154853386.422,1402565.26274,92364189.6686
1668,79,1839.19386255,125768705.628,1025792.92846,92639341.0108
1715,85,575.585259027,125768705.628,1014005.04946,92639625.9136
1695,80,1334.48798111,154853386.422,1028645.16549,92686582.7076
1703,84,59.9808385866,154853386.422,1033091.38859,92714687.7036
1731,87,668.652279747,138686358.665,998312.071528,92667582.7284
1589,87,1063.0630491,154853386.422,983812.355165,92632869.029
1699,87,761.266673775,125754344.977,987329.125126,92668993.2757
1736,84,951.317466457,154853386.422,1005059.35418,92672282.5147
1692,91,467.975505881,125768705.628,995957.465589,92669660.0825
1573,80,1582.80700998,138686358.665,1017456.61972,92617065.192
1750,62,1984.81199793,125738112.516,1119118.58952,92601772.798
1429,70,1691.18962417,154853386.422,1074765.40189,92617943.1106
739,41,3670.65676087,124600928.647,1295916.71484,92540055.3756
1553,80,1298.90407913,123385204.311,1025155.85155,92700021.6041
1601,78,1153.2652129,125768705.628,1043607.96313,92598606.0608
1478,84,290.333333614,154853386.422,1033031.86152,92710928.5716
1881,75,2951.18972523,143496771.37,1013143.60873,92669651.9078
1727,85,108.348033276,154843519.455,1008535.03231,92722295.054
1743,83,943.419955779,154853386.422,1008624.39046,92715698.5027
1709,80,2026.55431392,125768705.628,1003846.49882,92587668.1947
1647,80,645.411912082,154853386.422,1050575.67222,92676994.0643
1661,80,1420.87150128,125768705.628,1023242.66414,92622609.8271
1827,79,520.444175694,154853386.422,1050622.62485,92677376.9934
1641,86,266.881671423,154853386.422,1008512.67782,92720216.8091
1725,90,659.455157088,143479929.175,991572.724665,92715752.9971
720,30,5297.10705682,143496771.37,1487962.92854,92064183.1694
1643,88,805.86842241,154853386.422,980737.099711,92721857.6803
1839,88,1253.72028864,125768705.628,982740.892297,92673209.0997
1791,86,121.723004736,125768705.628,1014498.14136,92718990.4525
1619,83,800.120654932,125768705.628,1018232.75297,92678988.4338
1510,87,621.762863936,125768705.628,990657.345322,92693506.1099
821,43,7377.17669242,124600928.647,1284492.66244,92330023.4015
1783,82,373.975370951,125768705.628,1039215.87034,92719587.6674
1618,83,1437.64368512,154853386.422,1011413.20485,92576008.9753
1466,77,529.633333634,154853386.422,1061134.96502,92712835.7777
1575,80,1746.2324075,125768705.628,1022145.81255,92626051.0705
1652,83,1593.83774646,154853386.422,990151.872874,92657303.6234
1524,87,625.220961617,154853386.422,1006894.79004,92662314.234
1812,84,379.832168062,125768705.628,1018784.9752,92710293.885
1560,81,698.012260174,125768705.628,1044321.22997,92661429.5256
