n,hit,dist,nabla,sigma,hv
1500,73,1378.61503014,143479929.175,1068729.74136,92611006.1201
1301,73,1841.89313874,125752472.28,1064075.88621,92578600.2441
1541,73,705.156275039,132685100.577,1078501.49135,92704721.5515
1469,75,1570.19851929,125768705.628,1042665.03866,92596170.7151
1432,79,482.246882902,125754344.977,1045365.19174,92708796.2442
1462,77,1555.74507415,154853386.422,1041889.87853,92668364.5414
1433,77,1727.1792039,125768705.628,1036382.35904,92621194.8043
1445,74,1320.12245756,143496771.37,1057595.78819,92662176.7785
711,22,14503.5727438,132458234.535,1451128.34755,92092828.0415
1489,71,2077.26720808,138658221.149,1064028.99074,92621917.9683
1455,74,450.866144232,143496771.37,1078586.1599,92691760.1098
1423,77,1729.75990709,121816353.211,1051797.26928,92613421.9073
1159,48,2511.23288201,125752472.28,1230062.62405,92597217.9517
1468,79,2091.25117682,124600928.647,1010204.50552,92664117.3709
1358,70,1803.03200863,123369245.178,1088852.15622,92533897.9637
1543,82,1355.90555647,125752472.28,1014010.49608,92668623.8993
1341,80,808.062683615,154853386.422,1027662.03436,92680330.7175
1393,72,1984.18044713,123236332.548,1062691.21507,92623373.8781
680,35,5393.22501641,125752472.28,1352164.09232,92352636.9662
1496,75,2240.87472983,154833482.229,1035714.50467,92610966.7813
1345,74,2281.35542661,132509854.616,1044670.64691,92604777.841
1334,72,703.084657402,125768705.628,1077112.25776,92693078.1902
1483,77,1930.73144529,154853386.422,1033365.39408,92605782.4377
1496,65,880.238938326,133752119.363,1136348.52528,92704587.7575
1502,77,1891.78417801,154853386.422,1035554.00879,92652586.275
1277,73,1360.07828876,154853386.422,1059806.93741,92644227.2992
1455,69,2814.59845093,154853386.422,1090844.77637,92543086.4376
1462,73,955.831134887,154853386.422,1093290.15422,92664595.4283
1375,75,1151.08083493,154843519.455,1051985.04833,92674897.2493
1348,69,1307.928761,154843519.455,1083388.51227,92682114.5221
579,27,10394.3177945,110732287.958,1469885.46263,92261429.7969
