n,hit,dist,nabla,sigma,hv
743,30,19887.148765,49479512.7286,187632.663759,50018340.6059
611,28,34404.4541091,44188326.8817,181391.326805,50963300.9233
744,36,13289.902223,49468056.8723,200711.014545,50651925.9998
696,23,13165.0969708,44735858.778,206120.557987,50708377.288
874,31,7973.54945536,39846345.3732,241133.064824,50822672.4593
810,43,9383.9116475,40838073.4454,209547.671214,50842583.4531
815,51,3745.09338914,54593674.5195,211369.559301,51048551.1134
728,40,6977.50685444,39846345.3732,235908.258138,50393491.4629
707,34,8524.25388832,49479512.7286,236176.852903,50939662.9193
676,32,13582.3157911,51523112.2667,231170.695993,50875168.823
284,6,45044.1734752,52025925.9895,380948.340212,49901101.4068
829,43,5782.28262549,43619800.1341,223400.951237,50919386.5037
887,39,3176.97706575,48330790.1249,222078.25002,51050928.8896
804,33,32358.0000028,40033282.417,246790.405647,49786322.0098
856,46,11642.5644359,39630543.8908,223053.485475,50453464.7793
762,33,6729.67661745,49479512.7286,303168.422445,50387821.5631
871,43,13644.5198432,43662130.1009,202771.628319,50349318.1258
767,30,16031.9600021,41485461.9226,260482.508813,50477416.4598
806,45,4177.29876102,41430790.5338,187083.764296,50777237.2283
790,33,20030.3846187,49459095.7293,262996.828034,49796136.5323
816,40,12648.4477002,38721195.0142,219222.378919,50786071.5496
898,40,4081.42857211,37720191.3194,219478.632492,51029776.3832
731,44,10835.4392193,37720191.3194,268336.121801,49895453.8109
821,45,6922.92460771,51523112.2667,291946.221266,49897396.108
884,42,22399.3621372,48229931.7418,230150.369681,49972287.9217
814,40,26392.7061257,64688442.1164,258406.071371,50947351.6193
859,47,15166.2795715,43042688.7154,276144.249658,49601080.2104
734,31,10818.654379,44727624.4196,245628.665537,50752656.3235
816,43,17031.3231954,42031257.1927,259384.601127,50037182.5462
868,40,21286.0833352,45650620.2243,212078.498689,51020181.1069
716,34,14385.5428595,41855212.3489,246141.90909,50433631.638
760,32,14093.3298975,45082922.2115,240796.44172,50916311.0417
761,40,7461.44890451,40653399.5833,216683.084206,50867888.4768
884,53,4334.22348552,39314546.3208,205515.551826,50924452.0269
774,46,8012.1370986,42458364.696,230052.370071,50888135.7707
718,38,4217.03791901,41840527.0537,217835.799076,51031290.1744
687,27,21372.6095256,53104955.9603,235189.28152,50782645.0065
776,25,20346.4583381,41859563.1927,258052.087576,49965822.7093
829,34,15150.2779953,44659595.5466,206534.021333,50237556.9925
855,37,7250.99569311,46494719.8523,302238.460964,49495052.7328
869,54,13473.7366691,42653772.8432,205918.603317,50126407.8135
761,30,23151.2333371,49459095.7293,256999.561561,49931981.24
817,39,6477.29075054,39836942.6166,212994.139417,50954633.1919
838,41,18280.1461569,43370686.5993,250579.669206,49907252.3658
793,37,19125.9192352,40196200.7449,250907.279064,50415833.8795
794,48,3648.63934549,42961825.0935,204518.244079,51026208.1677
641,30,15502.2248838,42178309.5136,272884.742964,49794823.9937
764,46,3003.07657665,43608359.7798,233031.865096,50907311.797
884,50,6701.32113915,44496801.2354,215829.149101,50878355.363
924,49,18194.9093977,46116858.0652,247939.0399,49948909.0966
731,39,9300.78341198,51944477.5196,291208.512279,50712187.2053
759,41,4636.19178192,38492828.2495,221681.853935,50831976.5463
757,34,7154.923081,46006068.2692,227478.759454,51006207.4824
409,11,41937.3813319,52177647.6865,330100.505634,49264061.3782
675,35,5237.05050597,42607205.341,232657.228832,51037940.3941
611,29,9885.79670397,49679764.6177,185680.954566,50885744.7233
891,40,4149.62790728,42401353.6882,233140.699017,50796223.9617
753,34,5607.45320439,49459095.7293,237695.20416,50872637.1733
894,42,10398.3493453,41859563.1927,215656.606924,50928054.9696
334,9,25926.1307844,47014775.7242,367992.009263,48778733.8851
756,40,5014.98678591,39959595.9743,191476.878371,50890859.9726
878,44,6287.04048665,42021389.1392,211588.627717,50974834.2578
