n,hit,dist,nabla,sigma,hv
1731,81,2170.12427794,51523112.2667,175447.905355,50972310.2032
1939,83,1714.52732329,46063520.4675,166515.844099,51149951.3305
1547,66,10208.9169257,54593674.5195,173860.22981,50966787.1566
1707,78,509.140244697,41859563.1927,177709.763738,51156712.4723
1147,58,14363.0189281,51523112.2667,257377.340787,50024039.5919
1667,81,972.376045128,50511896.3078,166199.907726,51185781.1985
876,37,16791.2888906,46006068.2692,202049.109528,50475986.1221
1585,75,2406.7888574,48330790.1249,173595.852594,51070215.9011
1314,70,13284.3920483,49479512.7286,216127.538043,50081273.1636
1114,58,11175.4018149,49479512.7286,228047.843508,50097652.8265
1608,72,1240.178684,48330790.1249,184001.112889,50965700.4545
2194,81,959.568572069,49479512.7286,170818.050572,51152291.5796
1453,69,13658.6088163,51523112.2667,217488.516249,50088619.7591
1861,84,1025.13101677,51523112.2667,165511.5761,51166166.5063
1097,50,7305.58333546,38492828.2495,222286.827461,50824828.7166
1555,74,12254.2526607,51523112.2667,204771.245271,50646205.5266
1681,86,757.294278149,46116858.0652,166510.965971,51197494.4078
1428,73,4173.023669,43130412.3272,182363.769803,50834612.7199
1566,78,4597.63098683,49479512.7286,169706.498328,51156579.6378
1721,78,930.108108173,46116858.0652,158095.172105,50990801.4066
1992,81,625.568116046,41901859.7638,169613.452817,51210181.6732
919,54,2309.33204707,43780912.0503,200186.404414,51006444.822
2003,82,1407.43930667,51523112.2667,171217.948382,51155653.6796
724,32,20621.0277817,46006068.2692,218727.228603,50389211.475
1046,42,3957.25926112,42523510.7829,225112.96164,50473146.5787
955,47,3992.52569341,51511175.5423,204862.890598,51079721.6813
1974,83,293.601746526,41384546.6863,169996.50064,51180052.0884
1795,86,252.238764237,49691283.2068,169410.661838,51199113.9052
1703,81,1236.24418617,42031257.1927,171210.682821,51147025.9513
1959,80,903.136094782,38775962.7514,157834.859422,51117907.2505
1569,84,1007.45730053,49468056.8723,151259.251066,51181037.8264
919,48,6667.54838778,51951322.8892,207317.379621,51099341.2542
1556,69,1492.9267522,49479512.7286,190486.192034,51080914.353
1760,71,7693.93930832,49479512.7286,179689.080033,50878926.2022
1941,81,554.174419704,51523112.2667,175401.267292,51139147.8231
1515,69,2254.99347469,40292384.332,182894.028138,51121046.5078
1646,86,390.432506972,49479512.7286,166162.454183,51183934.8592
1668,77,2269.73030341,49479512.7286,174686.611993,51126422.9775
1302,56,7579.50174492,37720191.3194,193985.615499,50680284.9731
713,28,8850.61233921,44066700.4606,213389.099946,50725908.7943
1538,70,1177.43533162,49479512.7286,179492.725602,51166803.1034
1062,41,13206.0122475,53123350.3723,213919.048337,50972554.0439
1864,80,638.186588945,49479512.7286,171533.240598,51213814.829
1337,63,13555.3333348,49415732.6755,191342.14004,50313099.8684
1470,75,899.507463104,43680184.4544,175530.732706,51187860.9495
1337,61,8183.72602892,49479512.7286,214706.803046,50150238.6668
1490,79,2279.37643723,54247090.4744,170367.54405,51166586.7736
1492,74,685.14062528,44942198.3294,177255.411073,51182275.68
1536,76,1707.22522551,42745572.8686,179243.277965,51122896.273
471,21,13927.8475643,39709247.6475,374907.523124,50090947.6844
1532,78,998.066475032,49479512.7286,155954.050049,51178222.0207
