n,hit,dist,nabla,sigma,hv
1261,70,1519.38629382,50511896.3078,177455.160127,51159459.3471
928,60,1956.4931158,43263423.8771,187945.192942,51078924.0236
1816,79,1256.39766123,49479512.7286,172099.208971,51114523.6708
1630,86,497.974790111,42817264.9199,168000.59521,51194098.2287
1130,73,3059.29306342,54593674.5195,186899.57279,50946224.8715
1550,71,12163.0303044,44742214.3824,164432.433947,50204998.5192
1611,74,1299.25786385,49479512.7286,191492.935775,50912717.9363
2030,87,457.95355255,49479512.7286,166454.219997,51202494.6509
1121,53,12363.8239454,39846345.3732,202491.240693,50735024.5434
1574,68,2131.38562214,51523112.2667,195025.255826,50974600.179
1542,78,1846.47147176,50511896.3078,160210.65445,51078205.8395
1509,65,1562.41610795,43843108.1329,166929.516448,51126908.6448
1599,80,4097.92592602,42755625.7993,163772.240526,50993756.6519
1773,70,8179.8081503,49479512.7286,169443.237448,50276494.1175
1561,82,850.107042558,44089218.7191,167720.905196,51155400.6617
1811,80,623.909366308,42755625.7993,172036.980024,51187131.5938
1772,87,662.472678363,49479512.7286,164509.763272,51206000.3096
1656,80,1469.51820863,44328415.3079,169084.691237,51131729.0343
1738,73,8124.8539331,49479512.7286,158379.655207,50834027.1202
703,37,11522.2420099,43605251.1347,245026.858805,50670571.7043
598,29,20778.1715722,44218557.362,228556.676869,50919061.7284
1126,66,2468.05442187,39295370.3235,196032.097244,51104707.436
1438,82,1015.23055733,48221134.471,166903.931671,51131528.2889
1335,70,930.754098502,47145652.3226,182905.842547,51130756.7511
905,40,7603.36800179,49691283.2068,202629.758863,51079087.8419
846,37,8095.57944048,43370686.5993,224394.670884,50969986.5702
1326,64,14278.5333353,51511175.5423,214588.962237,50154887.6467
1604,77,1223.28197781,46006068.2692,156905.841075,51103411.0999
1495,59,3338.27915223,42489254.3961,185936.532198,51123110.2141
1708,77,2932.36550683,54138002.4273,184636.162266,51042675.6645
1603,77,974.224925752,51523112.2667,160692.259469,50966600.9556
1249,69,5216.23101323,49479512.7286,193426.588716,50740394.8647
1569,75,1204.30395189,51523112.2667,175590.230678,51182684.9806
1588,79,287.597597778,49479512.7286,156546.703806,51176539.0095
792,43,22419.0996493,39314546.3208,239687.734304,49947144.5325
1519,82,950.201680999,49479512.7286,171151.896981,51179266.5295
1707,82,677.158823611,51523112.2667,175028.888629,51178054.1024
1514,81,1885.97959214,54322143.6789,173985.246722,51154961.3189
522,17,59014.2320504,60924218.2028,324606.110184,49808429.1447
687,36,7570.34666763,51501851.2378,211268.839774,50976085.2399
1590,86,710.98113252,51523112.2667,165568.313107,51197422.5441
1808,78,1211.19822542,49479512.7286,171992.76403,51160026.9992
1843,81,382.244118191,51523112.2667,155034.222842,51211462.4768
1445,76,7078.32212914,43130412.3272,180300.36769,50943698.2722
1426,63,3649.87974783,49479512.7286,180629.088396,51115264.0821
1902,83,798.306818546,51523112.2667,168671.159678,51193621.0768
765,27,25960.176771,61003077.7261,328065.828864,50877422.1984
1507,73,11541.7246008,50511896.3078,153405.424157,50916949.6924
1485,73,5002.71764751,50511896.3078,184247.520474,51005847.0036
513,34,35581.0761456,52007977.365,367550.367888,48792152.3886
1773,83,1857.0861116,51523112.2667,169553.329279,51177729.951
1561,77,870.051987968,43388869.913,176553.13005,51170844.4934
1642,74,4238.38165712,49479512.7286,161522.993245,51006944.4049
1584,80,718.260001116,43388869.913,170524.427013,51136429.1818
968,59,3142.47315548,54138002.4273,170527.644712,51070578.9968
1617,64,9899.78806037,48310748.0509,168451.097726,50748017.0205
694,33,20266.479169,49479512.7286,169916.003724,50773869.2952
1501,78,4594.04571482,48221134.471,162675.152617,51077137.3984
674,32,15050.577593,38730331.7243,276223.732967,49957385.4295
1764,77,1230.69669726,39331499.6851,175406.382642,51119362.7719
1649,65,5084.10596068,49479512.7286,196230.759171,51039491.1648
1672,83,1958.91256981,51523112.2667,169394.774163,51142777.7645
1556,73,9176.97493161,51523112.2667,177170.607788,50541250.4186
1332,76,3375.73410407,49479512.7286,171070.668615,51148812.5499
1559,79,1043.78840685,43729062.3096,171019.648015,51168292.0972
1553,81,2352.11206909,49479512.7286,177506.455544,50994365.6617
1649,77,2987.03498627,50534232.935,157403.872762,51126653.3453
955,51,5102.996213,42285029.3923,206953.67092,51026802.9596
1793,72,4727.36579202,54247090.4744,183423.289462,51069133.0883
1465,74,1540.22018384,49479512.7286,174741.337819,51102019.0877
1642,73,10746.656339,41901859.7638,172671.756192,50813707.3876
