n,hit,dist,nabla,sigma,hv
1983,94,177.280519633,49691283.2068,160974.453221,51223337.0882
1192,65,2021.49226324,51523112.2667,178880.581813,51099251.4048
2337,94,251.945026238,51523112.2667,145076.503658,51219461.9227
1485,75,6500.66005759,49468056.8723,193580.908481,50493023.4144
1218,78,1008.72619103,49479512.7286,173920.242399,51186208.4604
1571,69,2598.61007363,50511896.3078,180120.753396,50972069.5253
841,28,18424.7193064,46006068.2692,221131.275881,50062494.8905
1457,71,9678.08474746,49479512.7286,186368.619315,50295069.5788
2435,90,464.104987079,49479512.7286,162757.426792,51207437.479
2107,86,1302.51081111,49479512.7286,166921.562311,51130379.2872
1163,78,891.47432025,49479512.7286,174374.485238,51142534.7006
625,26,9292.02118225,39969595.8207,236131.360322,50376175.3621
