n,hit,dist,nabla,sigma,hv
1180,67,967.562289842,42002533.6276,183019.09324,51176424.577
989,47,3030.79253175,48310748.0509,188770.732694,51045428.2877
1312,72,2782.87613318,38775962.7514,175846.837876,51119661.5908
1528,72,1850.80607105,50511896.3078,174957.829528,51116743.3185
1194,66,1718.13750217,42054762.8188,179269.175471,51160733.8748
1442,75,462.379630002,51523112.2667,179539.456214,51132277.2557
1394,67,8530.32448527,39121289.5586,167273.295125,50896110.1904
1248,71,1139.41987194,49479512.7286,182799.288335,51116823.7569
1176,53,17154.0203518,51523112.2667,214193.14377,50112697.0193
1345,71,1298.8062504,41384546.6863,176898.167952,51180909.9485
1199,72,2186.1327171,51523112.2667,179419.973117,51136626.6036
1405,72,851.053797998,38731920.9768,188340.554865,51110995.921
1304,56,4256.74909174,39322234.0457,209572.533231,50926071.7888
993,57,4321.63475319,41355541.4784,200861.052573,51115306.9334
1135,62,2251.83673556,46116858.0652,190097.85997,51098540.5641
743,41,17344.7698129,51523112.2667,212286.985128,50513851.7083
1160,56,14944.9077404,49691283.2068,190454.079347,50139282.4037
1205,71,7397.12655163,39082838.5629,235644.995432,50222098.7835
1337,77,830.113043739,42817264.9199,170128.752458,51203983.0969
1444,66,17759.5647693,49479512.7286,203698.845566,50132584.5321
1333,59,3685.39274066,40382747.8203,193963.314217,50973117.1041
1102,65,2106.108475,49479512.7286,165748.875961,51153850.6301
925,41,6779.22807127,51523112.2667,220810.129917,50782509.2417
1358,70,2411.67398211,49468056.8723,183986.674698,51107989.2488
476,22,11583.5357169,39011468.5909,238696.406707,50848915.1117
1335,63,3577.30375459,49479512.7286,172025.553577,51075747.5671
